"...1","latitude","longitude","datetime","Wildfire","pr","rmax","rmin","sph","srad","tmmn","tmmx","vs","bi","fm100","fm1000","erc","etr","pet","vpd","region"
8769495,33.9173389991259,-117.24372,2025-01-20,"No",0,43.6,14.7,0.00274,158.6,278.9,291.4,3.9,68,7.5,7.3,79,5.5,3.5,1.09,"Southwest"
8769496,33.9173389991259,-117.24372,2025-01-21,"No",0,12.9,1,6e-04,162.8,275.3,292.1,3.4,74,5.9,7.1,87,6.2,3.8,1.36,"Southwest"
8769497,33.9173389991259,-117.24372,2025-01-22,"No",0,11.2,1,0.00064,161.9,278.4,296.4,3.1,73,4.7,6.9,90,6.8,4.1,1.78,"Southwest"
8769498,33.9173389991259,-117.24372,2025-01-23,"No",0,10.4,1,0.00062,163.2,279.1,294.1,4.1,85,3.8,6.8,92,7.7,4.6,1.62,"Southwest"
8769499,33.9173389991259,-117.24372,2025-01-24,"No",0,11.3,1,0.00063,164.3,278,293.9,3.7,83,3.3,6.5,95,7.1,4.3,1.56,"Southwest"
8769500,33.9173389991259,-117.24372,2025-01-25,"No",2.1,59.7,25.3,0.00347,92.7,277.7,288.8,4.4,0,5.7,6.7,63,4.6,2.9,0.78,"Southwest"
8769501,33.9173389991259,-117.24372,2025-01-26,"No",8.4,68.8,62.6,0.00537,109,282,283.7,3.4,0,10.1,7.7,49,2.3,1.7,0.37,"Southwest"
8769502,33.9173389991259,-117.24372,2025-01-27,"No",0,84.5,55.3,0.00503,67.1,278,284.4,1.7,36,11.7,8,58,1.5,1.1,0.32,"Southwest"
8769503,33.9173389991259,-117.24372,2025-01-28,"No",0,78,41.6,0.00445,75.2,277.4,286.3,2.1,39,12,8.3,59,2.2,1.5,0.48,"Southwest"
8769504,33.9173389991259,-117.24372,2025-01-29,"No",0,75.5,42.8,0.00468,165.2,278.6,286.7,2.3,42,12.1,8.7,60,2.6,1.9,0.5,"Southwest"
8769505,33.9173389991259,-117.24372,2025-01-30,"No",0,73.3,43.6,0.00448,167.2,278.4,285.8,1.5,36,12,9,59,2.1,1.6,0.48,"Southwest"
8769506,33.9173389991259,-117.24372,2025-01-31,"No",0,88.1,26.3,0.00453,140.7,275.9,292.5,1.8,39,12.7,9.3,59,3,2.1,0.79,"Southwest"
8769507,33.9173389991259,-117.24372,2025-02-01,"No",0,100,27.1,0.00612,164.8,278.3,296.5,2.5,42,14.3,9.6,56,3.9,2.7,0.93,"Southwest"
8769508,33.9173389991259,-117.24372,2025-02-02,"No",0,100,29,0.00736,168.7,279.7,298.7,2.1,39,15.4,9.8,54,3.7,2.7,0.98,"Southwest"
8769509,33.9173389991259,-117.24372,2025-02-03,"No",0,86.4,24.1,0.00645,160.7,281.6,298.9,2.3,40,14.7,9.9,55,4.3,3,1.21,"Southwest"
8769510,33.9173389991259,-117.24372,2025-02-04,"Yes",0,86.7,50,0.00697,106.8,282.7,290.5,3.6,42,14.8,10.2,48,3,2.1,0.5,"Southwest"
8769511,33.9173389991259,-117.24372,2025-02-05,"Yes",0,77.4,48.7,0.00722,102.5,285,291.4,1.9,33,14.1,10.5,49,2.5,1.8,0.62,"Southwest"
8769512,33.9173389991259,-117.24372,2025-02-06,"Yes",2.5,80.1,59.2,0.00778,144.7,285.6,289.9,3.6,0,14.8,11,35,3,2.2,0.47,"Southwest"
8769513,33.9173389991259,-117.24372,2025-02-07,"Yes",3.3,100,58,0.00799,109.3,282.4,290.6,2.8,0,17,11.8,31,2.1,1.6,0.34,"Southwest"
8769514,33.9173389991259,-117.24372,2025-02-08,"Yes",0,80.8,25.6,0.00481,143.2,278.3,293.3,1.6,32,15.4,11.8,47,3,2.2,0.88,"Southwest"
8769515,33.9173389991259,-117.24372,2025-02-09,"Yes",0,59.2,15.2,0.00305,127.7,276.4,292,2.8,42,13,11.4,53,4.5,3,1,"Southwest"
8769516,33.9173389991259,-117.24372,2025-02-10,"Yes",0,81.5,35.9,0.00434,187.5,276.7,287.5,3.2,41,13,11.5,50,3.3,2.4,0.54,"Southwest"
8769517,33.9173389991259,-117.24372,2025-02-11,"Yes",0,66.5,53.7,0.00479,187.1,281.2,283.8,3.9,43,12.5,11.6,48,3.1,2.3,0.44,"Southwest"
8769518,33.9173389991259,-117.24372,2025-02-12,"Yes",1.1,73,68.7,0.00628,53.4,283.8,284.6,2.3,0,13.2,11.9,33,1.7,1.3,0.34,"Southwest"
8769519,33.9173389991259,-117.24372,2025-02-13,"Yes",37,92.6,75.5,0.00776,81.1,283.3,286.5,6.9,0,17.7,13.4,25,1.9,1.4,0.18,"Southwest"
8769520,33.9173389991259,-117.24372,2025-02-14,"Yes",3.5,100,53,0.00688,125.1,279.8,289.5,3.9,0,19,13.9,24,2.6,1.9,0.35,"Southwest"
8769521,33.9173389991259,-117.24372,2025-02-15,"Yes",0,78.5,25,0.00493,196.1,279.1,294,1.8,29,16.6,13.9,40,3.6,2.7,0.94,"Southwest"
8769522,33.9173389991259,-117.24372,2025-02-16,"Yes",0,58,15,0.0036,184,279.1,294.8,2.6,35,13.7,13.6,46,5,3.4,1.21,"Southwest"
8769523,33.9173389991259,-117.24372,2025-02-17,"Yes",0,64.1,21.3,0.0044,197.2,280.5,294.1,2.8,37,12.1,13.5,47,4.9,3.4,1.07,"Southwest"
8769524,33.9173389991259,-117.24372,2025-02-18,"Yes",0,87.4,26.3,0.00566,195,279.5,295.6,1.5,29,12.5,13.6,46,3.4,2.6,0.96,"Southwest"
8774983,37.2372939990908,-121.049113,2025-01-01,"No",0,88.7,36,0.00414,65.1,274.9,288.1,1.5,18,19.1,21,20,1.7,1.2,0.53,"Southwest"
8774984,37.2372939990908,-121.049113,2025-01-02,"No",0,95,43.5,0.00524,101.2,277.3,289.2,1.4,18,18.7,20.7,21,1.5,1.1,0.48,"Southwest"
8774985,37.2372939990908,-121.049113,2025-01-03,"Yes",1.3,100,56.1,0.00585,31.1,277.1,287.4,2.3,0,19.6,20.8,12,1.2,0.8,0.27,"Southwest"
8774986,37.2372939990908,-121.049113,2025-01-04,"Yes",0,100,50.8,0.00545,105.3,276.4,287.7,3.4,23,19.8,20.8,19,1.9,1.3,0.33,"Southwest"
8774987,37.2372939990908,-121.049113,2025-01-05,"Yes",0,100,49.1,0.00561,93.7,276,288.6,1.8,18,19.9,20.8,19,1.4,1,0.34,"Southwest"
8774988,37.2372939990908,-121.049113,2025-01-06,"Yes",0,100,57.8,0.00641,105.7,276.4,288.4,2.8,20,20.1,20.7,18,1.3,1,0.21,"Southwest"
8774989,37.2372939990908,-121.049113,2025-01-07,"Yes",0,86.4,33.3,0.00501,110.9,278,292.1,4.5,30,18.3,20.4,23,4.1,2.5,0.72,"Southwest"
8774990,37.2372939990908,-121.049113,2025-01-08,"Yes",0,87.3,30.9,0.00419,110.1,275.3,290.3,1.9,22,17.1,20.3,25,2.3,1.5,0.66,"Southwest"
8774991,37.2372939990908,-121.049113,2025-01-09,"Yes",0,99.9,34.1,0.00459,110.6,274.7,290.4,1.8,21,17.7,20.1,24,2.1,1.4,0.58,"Southwest"
8774992,37.2372939990908,-121.049113,2025-01-10,"Yes",0,89.7,29.7,0.00446,109.6,275.8,291.8,2,23,16.9,19.9,26,2.6,1.7,0.72,"Southwest"
8774993,37.2372939990908,-121.049113,2025-01-11,"Yes",0,77,30.1,0.00429,113.3,277.4,291,4.4,33,15.4,19.5,28,4.2,2.6,0.74,"Southwest"
8774994,37.2372939990908,-121.049113,2025-01-12,"Yes",0,75.6,29.1,0.00346,114.5,274.6,288.1,2.5,27,14.2,19.1,30,2.7,1.8,0.63,"Southwest"
8774995,37.2372939990908,-121.049113,2025-01-13,"Yes",0,87.4,29.7,0.00369,115.2,273.5,288.8,2.3,26,14.3,18.8,31,2.6,1.7,0.61,"Southwest"
8774996,37.2372939990908,-121.049113,2025-01-14,"Yes",0,89.1,29.5,0.00376,114.9,273.5,289.2,2.2,26,14.6,18.6,31,2.5,1.6,0.62,"Southwest"
8774997,37.2372939990908,-121.049113,2025-01-15,"Yes",0,91.6,26.1,0.00384,115.8,273.4,291.1,2.3,26,14.9,18.6,31,2.9,1.9,0.72,"Southwest"
8774998,37.2372939990908,-121.049113,2025-01-16,"Yes",0,86.2,24.3,0.00354,118,273.1,290.7,1.3,23,14.6,18.2,32,2.1,1.4,0.74,"Southwest"
8774999,37.2372939990908,-121.049113,2025-01-17,"Yes",0,86.3,28.6,0.00386,117.3,274.3,290,2.3,27,14.4,18,32,2.8,1.8,0.67,"Southwest"
8797765,33.9778799991252,-117.98184,2025-01-01,"No",0,63.7,23.8,0.00391,136.2,279.8,292,1.4,32,13.3,11.7,51,2.5,1.7,0.96,"Southwest"
8797766,33.9778799991252,-117.98184,2025-01-02,"No",0,55.4,13.2,0.00375,138,281.4,298.3,1.9,38,11.5,11.7,56,4.1,2.6,1.55,"Southwest"
8797767,33.9778799991252,-117.98184,2025-01-03,"No",0,77.8,34.7,0.00508,119.1,280.5,291.3,2.3,37,11.7,11.6,51,2.9,1.9,0.75,"Southwest"
8797768,33.9778799991252,-117.98184,2025-01-04,"No",0,86,45.4,0.00553,138.7,280.2,289,1.1,29,12.7,11.8,49,1.6,1.2,0.52,"Southwest"
8797769,33.9778799991252,-117.98184,2025-01-05,"No",0,47.2,11.9,0.00321,135.6,281.7,296.8,2,40,10.8,11.5,57,4.2,2.6,1.51,"Southwest"
8797770,33.9778799991252,-117.98184,2025-01-06,"No",0,64.5,20.7,0.00442,140.5,281.4,295.7,1.7,37,10.2,11.3,57,3.3,2.1,1.21,"Southwest"
8797771,33.9778799991252,-117.98184,2025-01-07,"No",0,57.1,26.1,0.00434,137.8,283.1,292.5,4.1,52,9.7,11.1,58,5.2,3.2,1.05,"Southwest"
8797772,33.9778799991252,-117.98184,2025-01-08,"No",0,36,10.1,0.0024,145,281.9,293.8,4.6,62,8.3,10.9,64,7.1,4.3,1.4,"Southwest"
8797773,33.9778799991252,-117.98184,2025-01-09,"No",0,31.8,6.2,0.00199,147.7,281.2,295.1,2.4,50,7.1,10.8,67,4.9,3,1.55,"Southwest"
8797774,33.9778799991252,-117.98184,2025-01-10,"No",0,31.7,7.1,0.00193,147.6,280.8,293.4,1.9,47,6.3,10.4,70,4,2.4,1.41,"Southwest"
8797775,33.9778799991252,-117.98184,2025-01-11,"No",0,43.3,11.6,0.00257,147.8,279.8,293.5,1.7,45,6.3,10.1,69,3.5,2.2,1.28,"Southwest"
8797776,33.9778799991252,-117.98184,2025-01-12,"No",0,33.3,9.4,0.00208,149.6,281.1,292.2,3.1,58,5.9,9.9,72,5.3,3.3,1.31,"Southwest"
8797777,33.9778799991252,-117.98184,2025-01-13,"No",0,35.9,10,0.00205,150.9,279.6,291.4,3.9,65,5.7,9.6,73,5.9,3.6,1.21,"Southwest"
8797778,33.9778799991252,-117.98184,2025-01-14,"No",0,33.5,7.7,0.00182,150.8,279,291.8,2.4,55,5.5,9.3,76,4.5,2.8,1.25,"Southwest"
8797779,33.9778799991252,-117.98184,2025-01-15,"No",0,38.5,7.7,0.00219,152.5,279.4,294.8,2.1,53,5.4,9.2,76,4.4,2.7,1.43,"Southwest"
8797780,33.9778799991252,-117.98184,2025-01-16,"No",0,58.1,18.2,0.00333,144.6,278.9,292.7,2.8,53,6.3,9.2,72,4.4,2.8,1.07,"Southwest"
8797781,33.9778799991252,-117.98184,2025-01-17,"No",0,76.8,42,0.00481,150.5,279.9,287.9,1.6,39,8.2,9.3,64,2.1,1.6,0.57,"Southwest"
8797782,33.9778799991252,-117.98184,2025-01-18,"No",0,77.1,35.4,0.00467,151.7,279.4,289.7,1.1,36,9.4,9.4,63,2,1.5,0.68,"Southwest"
8797783,33.9778799991252,-117.98184,2025-01-19,"No",0,83.8,41.5,0.00486,152.6,278.7,288.2,1.7,37,10.9,9.6,59,2.2,1.6,0.54,"Southwest"
8797784,33.9778799991252,-117.98184,2025-01-20,"No",0,61.5,20.4,0.00352,155.4,278.8,292.2,2.8,49,10.2,9.5,64,4.3,2.7,1,"Southwest"
8797785,33.9778799991252,-117.98184,2025-01-21,"Yes",0,24.5,2.6,0.0013,163.9,279.5,293.6,2.5,55,8.1,9.2,73,5.2,3.2,1.48,"Southwest"
8797786,33.9778799991252,-117.98184,2025-01-22,"Yes",0,24.6,1.4,0.00154,162.7,281.9,298.6,2.1,55,6.6,9.1,76,5.3,3.2,1.95,"Southwest"
8797787,33.9778799991252,-117.98184,2025-01-23,"Yes",0,21.8,1,0.00135,164.4,282.2,298.5,3,65,5.4,8.9,79,6.9,4.2,1.99,"Southwest"
8797788,33.9778799991252,-117.98184,2025-01-24,"Yes",0,29.1,3.5,0.00165,164.9,280,295.8,3.2,67,5,8.6,81,6.5,4,1.61,"Southwest"
8797789,33.9778799991252,-117.98184,2025-01-25,"Yes",6,82.2,39.8,0.00496,73.9,279.3,289.1,4.2,0,9.2,9.2,48,3.5,2.3,0.59,"Southwest"
8797790,33.9778799991252,-117.98184,2025-01-26,"Yes",11.1,87.6,65.7,0.00568,103.2,280.3,284.4,3.1,0,14.1,10.5,36,1.8,1.3,0.27,"Southwest"
8797791,33.9778799991252,-117.98184,2025-01-27,"Yes",0,87.7,48.7,0.0052,86.7,279,287.1,1.2,29,14.6,10.7,47,1.6,1.2,0.43,"Southwest"
8797792,33.9778799991252,-117.98184,2025-01-28,"Yes",0,89.9,47.6,0.00523,113.1,278.7,287.5,1.7,30,15,11.1,46,1.9,1.5,0.44,"Southwest"
8797793,33.9778799991252,-117.98184,2025-01-29,"Yes",0,83.8,43,0.00517,166.7,279.6,288.7,1.6,31,14.7,11.5,47,2.3,1.7,0.54,"Southwest"
8797794,33.9778799991252,-117.98184,2025-01-30,"Yes",0,90,48.8,0.00531,166.4,278.9,287.4,1.3,28,15.2,11.9,45,1.9,1.5,0.43,"Southwest"
8797795,33.9778799991252,-117.98184,2025-01-31,"Yes",0,90.7,36.5,0.00528,135,278.7,291.2,1.5,29,15.3,12.2,45,2.4,1.8,0.65,"Southwest"
8797796,33.9778799991252,-117.98184,2025-02-01,"Yes",0,100,36.8,0.00663,166.3,280.7,294.6,1.8,30,16.2,12.3,44,2.9,2.2,0.74,"Southwest"
8797797,33.9778799991252,-117.98184,2025-02-02,"Yes",0,100,37.2,0.0076,171.7,282.3,296.7,1.4,28,16.9,12.3,43,2.8,2.2,0.82,"Southwest"
8797798,33.9778799991252,-117.98184,2025-02-03,"Yes",0,94.2,36.7,0.00681,163,282.1,295.1,1.9,30,16.7,12.5,42,3.1,2.3,0.81,"Southwest"
8797799,33.9778799991252,-117.98184,2025-02-04,"Yes",1,100,60.8,0.00744,102.2,282.2,289.5,3.1,0,17.9,13,27,2.1,1.6,0.32,"Southwest"
8828589,39.9518829990711,-120.881333,2025-01-01,"No",0,72.7,53.4,0.00345,53.6,273.4,279.6,5.7,22,16.8,24.4,13,2.3,1.4,0.29,"Southwest"
8828590,39.9518829990711,-120.881333,2025-01-02,"No",1,81.8,55,0.00483,71.8,276.5,284.1,3,0,16.5,23.9,9,1.8,1.2,0.34,"Southwest"
8828591,39.9518829990711,-120.881333,2025-01-03,"No",23.9,100,62.1,0.00453,44.2,272.8,281.4,7.1,0,20.5,25,4,1.7,1.1,0.19,"Southwest"
8828592,39.9518829990711,-120.881333,2025-01-04,"No",0,80.3,57.5,0.00339,104.1,271.8,278.3,3.3,17,18.7,24.4,13,1.4,0.9,0.23,"Southwest"
8828593,39.9518829990711,-120.881333,2025-01-05,"No",0.4,75.7,53.4,0.0038,95.9,274.2,281,2.1,15,17.2,23.8,15,1.4,0.9,0.31,"Southwest"
8828594,39.9518829990711,-120.881333,2025-01-06,"No",0,98,61.5,0.00419,102.6,272,280.4,4.5,20,18.2,23.6,14,1.4,0.9,0.18,"Southwest"
8828595,39.9518829990711,-120.881333,2025-01-07,"No",0,75.8,37,0.00287,111.7,270.3,282.1,7.6,31,16.4,23.2,19,3.4,2.1,0.4,"Southwest"
8828596,39.9518829990711,-120.881333,2025-01-08,"No",0,69.9,30.2,0.00246,111.9,269.3,282.7,6.6,31,14.7,22.9,21,3.7,2.3,0.47,"Southwest"
8828597,39.9518829990711,-120.881333,2025-01-09,"No",0,74.8,32.2,0.00267,111.7,269.5,283,6.8,33,13.8,22.4,23,3.7,2.2,0.45,"Southwest"
8828598,39.9518829990711,-120.881333,2025-01-10,"No",0,74.3,30.3,0.00271,77.4,269.8,284.1,3.9,25,13.2,21.6,24,3,1.9,0.5,"Southwest"
8828599,39.9518829990711,-120.881333,2025-01-11,"No",0,83.5,33.7,0.00264,113.2,267.9,282.2,6.5,34,13.5,21.1,25,3.3,2,0.4,"Southwest"
8828600,39.9518829990711,-120.881333,2025-01-12,"No",0,85.6,39.3,0.00251,114.9,266.9,279.3,6.4,33,14,20.7,25,2.6,1.6,0.3,"Southwest"
8828601,39.9518829990711,-120.881333,2025-01-13,"No",0,76.5,34.7,0.00235,116.4,267.5,280.1,7.2,37,13.6,20.3,27,3.1,1.9,0.36,"Southwest"
8828602,39.9518829990711,-120.881333,2025-01-14,"No",0,82.4,29.6,0.00253,115.1,267.5,283.4,5.6,33,13.6,20,28,3.4,2.1,0.46,"Southwest"
8828603,39.9518829990711,-120.881333,2025-01-15,"No",0,80.4,30.9,0.00274,115.8,268.9,284,6.1,35,13.5,20,28,3.7,2.3,0.48,"Southwest"
8828604,39.9518829990711,-120.881333,2025-01-16,"No",0,85.1,31.8,0.00273,116.7,268.1,283.5,2.5,23,13.8,19.7,28,2.1,1.4,0.44,"Southwest"
8828605,39.9518829990711,-120.881333,2025-01-17,"No",0,80.8,29.4,0.00248,120.2,267.5,283.2,3.5,27,13.6,19.2,30,2.7,1.7,0.46,"Southwest"
8828606,39.9518829990711,-120.881333,2025-01-18,"No",0,83.4,30.9,0.00241,122.3,266.7,282.1,3.8,29,13.7,18.9,30,2.6,1.6,0.41,"Southwest"
8828607,39.9518829990711,-120.881333,2025-01-19,"No",0,79.3,28.4,0.00224,123.1,266.4,282.2,2.7,26,13.4,18.5,32,2.3,1.4,0.44,"Southwest"
8828608,39.9518829990711,-120.881333,2025-01-20,"No",0,75.6,29.2,0.00198,126.9,265.4,280,7.9,45,13,18.1,33,3.5,2.2,0.38,"Southwest"
8828609,39.9518829990711,-120.881333,2025-01-21,"No",0,66.9,21.2,0.0017,128.3,265,282.2,2.6,27,12,17.8,35,2.5,1.6,0.5,"Southwest"
8828610,39.9518829990711,-120.881333,2025-01-22,"Yes",0,67.7,21.4,0.00196,126.5,266.7,284.2,5.9,41,11.4,17.6,37,4.3,2.6,0.56,"Southwest"
8828611,39.9518829990711,-120.881333,2025-01-23,"Yes",0,73.8,21.8,0.00225,126.3,267.4,286,4.4,36,11.3,17.3,38,3.9,2.4,0.62,"Southwest"
8828612,39.9518829990711,-120.881333,2025-01-24,"Yes",0,67.1,22.1,0.00231,112,269,286.2,3,31,10.8,16.8,39,3.2,2,0.64,"Southwest"
8828613,39.9518829990711,-120.881333,2025-01-25,"Yes",0,73,43.9,0.00226,123.1,267.6,276.3,9.9,54,11.3,16.5,37,2.7,1.7,0.26,"Southwest"
8828614,39.9518829990711,-120.881333,2025-01-26,"Yes",0.3,80.4,37.7,0.00217,131.2,265.8,277.8,7.9,47,12.1,16.3,36,2.8,1.8,0.29,"Southwest"
8828615,39.9518829990711,-120.881333,2025-01-27,"Yes",0,86.1,29.3,0.00225,133.8,265.4,281.8,5.6,41,12.9,16.2,38,3.2,2,0.41,"Southwest"
8828616,39.9518829990711,-120.881333,2025-01-28,"Yes",0,81.7,25.2,0.00217,135.5,265.6,283.4,4.2,36,12.9,16.1,38,3.3,2,0.48,"Southwest"
8828617,39.9518829990711,-120.881333,2025-01-29,"Yes",0,87.8,24.3,0.00233,139.2,265.6,285,3.5,33,13.5,16.1,38,3.2,2,0.53,"Southwest"
8828618,39.9518829990711,-120.881333,2025-01-30,"Yes",0,81.2,22.2,0.00214,142.1,265.5,285,2.6,30,13.2,16,39,2.8,1.8,0.56,"Southwest"
8828619,39.9518829990711,-120.881333,2025-01-31,"Yes",9,78.5,59.8,0.00375,58.2,273.5,279.2,7.6,0,16.1,16.8,21,2.2,1.5,0.24,"Southwest"
8828620,39.9518829990711,-120.881333,2025-02-01,"Yes",35.7,94.6,69.7,0.00574,52.9,277,283.1,6.9,0,19.9,18,15,1.7,1.2,0.18,"Southwest"
8828621,39.9518829990711,-120.881333,2025-02-02,"Yes",42.7,87.6,80.2,0.00654,60.2,280,283,14.4,0,22.3,19.2,10,1.9,1.2,0.15,"Southwest"
8828622,39.9518829990711,-120.881333,2025-02-03,"Yes",38.1,100,76.3,0.00578,92.9,274.1,281.9,13.2,0,24.7,20.6,6,0.9,0.7,0.05,"Southwest"
8828623,39.9518829990711,-120.881333,2025-02-04,"Yes",59.6,100,82.2,0.00597,70.6,271.8,281.3,10.1,0,26.5,22.1,2,0.3,0.3,0,"Southwest"
8828624,39.9518829990711,-120.881333,2025-02-05,"Yes",0.3,87.8,48.8,0.00311,131.9,269.5,279.2,8.3,27,23.3,22.2,13,2.5,1.7,0.25,"Southwest"
8837292,39.5011759990738,-121.571233,2025-01-01,"No",0,62,49,0.00429,43,280.4,285.1,1.7,14,15.8,23.7,16,1.8,1.2,0.52,"Southwest"
8837293,39.5011759990738,-121.571233,2025-01-02,"No",1.2,80.2,55.4,0.00574,44.9,281,287.8,0.9,0,15.7,23.2,10,1.1,0.8,0.44,"Southwest"
8837294,39.5011759990738,-121.571233,2025-01-03,"No",21.3,89,58.7,0.00598,28,280.1,287.6,4.3,0,19,24.2,6,2.1,1.3,0.35,"Southwest"
8837295,39.5011759990738,-121.571233,2025-01-04,"No",0,83.8,49.8,0.00527,88.9,279.1,288,2.1,15,17.7,23.6,16,1.8,1.2,0.46,"Southwest"
8837296,39.5011759990738,-121.571233,2025-01-05,"No",0,88.9,42.7,0.00521,92.4,278.1,290,2,16,17.1,23.3,17,2,1.3,0.55,"Southwest"
8837297,39.5011759990738,-121.571233,2025-01-06,"No",0,81.5,40.4,0.00538,106,279.8,291.3,2.6,19,16,22.8,19,2.6,1.6,0.66,"Southwest"
8837298,39.5011759990738,-121.571233,2025-01-07,"No",0,61.6,30.7,0.00429,111.8,280.5,291.6,5.3,29,13.9,22.3,23,5.1,3.1,0.88,"Southwest"
8837299,39.5011759990738,-121.571233,2025-01-08,"No",0,60.5,21.9,0.0037,112.1,278.6,293.9,4.2,28,12.3,21.8,26,5.3,3.2,1.08,"Southwest"
8837300,39.5011759990738,-121.571233,2025-01-09,"No",0,56.6,19.5,0.0039,111.8,280.3,296.3,4,30,11,21.1,29,5.8,3.5,1.3,"Southwest"
8837301,39.5011759990738,-121.571233,2025-01-10,"No",0,62.5,28.2,0.00393,98.9,279,291.4,2,22,10.5,20.3,30,2.8,1.7,0.88,"Southwest"
8837302,39.5011759990738,-121.571233,2025-01-11,"No",0,69.9,30.6,0.00409,113.4,278,290.9,5.7,36,10.5,19.7,32,5,3,0.79,"Southwest"
8837303,39.5011759990738,-121.571233,2025-01-12,"No",0,70.9,30.6,0.00406,114.4,277.7,290.8,5,34,10.6,19.2,33,4.6,2.8,0.78,"Southwest"
8837304,39.5011759990738,-121.571233,2025-01-13,"No",0,69.4,26.7,0.00358,116.8,276.2,290.7,4.7,35,10.5,18.7,34,4.7,2.8,0.81,"Southwest"
8837305,39.5011759990738,-121.571233,2025-01-14,"No",0,71.4,28.1,0.00358,115.6,275.8,290,2.2,25,10.6,18.5,35,2.7,1.7,0.75,"Southwest"
8837306,39.5011759990738,-121.571233,2025-01-15,"No",0,84.4,33.5,0.00413,115.8,275.5,289.8,2,24,11.7,18.4,33,2.3,1.5,0.64,"Southwest"
8837307,39.5011759990738,-121.571233,2025-01-16,"No",0,85.6,31.7,0.00404,116.9,275,290.2,0.8,19,12.5,18.2,33,1.3,0.9,0.67,"Southwest"
8837308,39.5011759990738,-121.571233,2025-01-17,"No",0,82.3,34.1,0.00389,119.1,275,288.6,0.9,20,12.8,17.8,33,1.3,0.9,0.6,"Southwest"
8837309,39.5011759990738,-121.571233,2025-01-18,"No",0,91.2,36.1,0.00378,122.5,273.2,287.4,2,23,13.9,17.6,32,2,1.3,0.51,"Southwest"
8837310,39.5011759990738,-121.571233,2025-01-19,"Yes",0,88.3,36.3,0.00388,122.5,274,287.7,2.1,24,14.4,17.5,32,2.1,1.4,0.53,"Southwest"
8837311,39.5011759990738,-121.571233,2025-01-20,"Yes",0,61.8,25.3,0.00331,127,276.7,290.2,4.3,35,12.7,17.1,36,4.6,2.8,0.83,"Southwest"
8837312,39.5011759990738,-121.571233,2025-01-21,"Yes",0,66.4,25.2,0.00281,127.7,273.4,287.7,1.5,24,11.8,16.8,38,2.1,1.3,0.69,"Southwest"
8837313,39.5011759990738,-121.571233,2025-01-22,"Yes",0,71.5,21.1,0.00311,127.2,273.8,291.6,3,32,11.3,16.6,39,4,2.4,0.88,"Southwest"
8837314,39.5011759990738,-121.571233,2025-01-23,"Yes",0,81.8,25.9,0.00365,126.9,274.2,291.4,1.9,26,11.8,16.4,39,2.7,1.7,0.79,"Southwest"
8837315,39.5011759990738,-121.571233,2025-01-24,"Yes",0,74.2,30.8,0.00369,112.7,275.7,289.2,1.2,23,11.7,16,39,1.8,1.2,0.68,"Southwest"
8837316,39.5011759990738,-121.571233,2025-01-25,"Yes",0,65.3,28.4,0.00357,123.5,277,289.8,4.6,40,11.1,15.6,41,4.6,2.8,0.77,"Southwest"
8837317,39.5011759990738,-121.571233,2025-01-26,"Yes",0,68.3,28.1,0.00338,131.4,275.6,289.1,4.4,40,10.8,15.3,43,4.3,2.7,0.73,"Southwest"
8837318,39.5011759990738,-121.571233,2025-01-27,"Yes",0,65,24.4,0.00343,133.8,276.5,291.2,3.3,37,10.3,15.1,44,4.1,2.6,0.87,"Southwest"
8837319,39.5011759990738,-121.571233,2025-01-28,"Yes",0,79.8,33,0.00349,135.6,273.9,287.4,2.3,30,11.1,15,42,2.5,1.6,0.57,"Southwest"
8837320,39.5011759990738,-121.571233,2025-01-29,"Yes",0,82.6,35.5,0.00358,137.2,273.8,286.8,1.4,26,11.9,15,41,1.8,1.2,0.52,"Southwest"
8837321,39.5011759990738,-121.571233,2025-01-30,"Yes",0,87.2,38.9,0.00386,138.8,274.1,286.7,1,23,12.9,15,40,1.4,1.1,0.48,"Southwest"
8837322,39.5011759990738,-121.571233,2025-01-31,"Yes",10.4,69.1,65.7,0.0051,41.5,281.4,283.6,4.5,0,15.9,15.9,22,2.3,1.5,0.35,"Southwest"
8837323,39.5011759990738,-121.571233,2025-02-01,"Yes",34,73.8,63.9,0.00636,36.7,283.6,287.5,4.9,0,18.4,17,18,2.6,1.7,0.42,"Southwest"
8837324,39.5011759990738,-121.571233,2025-02-02,"Yes",7.6,72.2,72.2,0.00762,39.5,287.1,288.5,9.4,0,19.1,17.7,16,3.6,2.2,0.43,"Southwest"
8852094,40.9765874637304,-83.8983363823089,2025-01-01,"No",0,78.3,56.6,0.00248,45.2,269.4,274.8,7.2,26,20.6,21.5,15,1.7,1.1,0.18,"Midwest"
8852095,40.9765874637304,-83.8983363823089,2025-01-02,"No",1.7,63.3,50.6,0.00185,87.8,268.3,272.2,6.5,0,18.2,21.5,11,1.8,1.1,0.21,"Midwest"
8852096,40.9765874637304,-83.8983363823089,2025-01-03,"No",0,94,62.8,0.00202,34,264.3,270.7,7.1,25,18.7,21.6,15,0.9,0.6,0.09,"Midwest"
8852097,40.9765874637304,-83.8983363823089,2025-01-04,"No",0,79.5,51.9,0.00133,95.6,261.1,267.5,7.1,30,17.5,21,20,1.1,0.7,0.11,"Midwest"
8852098,40.9765874637304,-83.8983363823089,2025-01-05,"No",0.6,89.3,63.2,0.00179,95.6,263.4,269,2.7,0,17.8,20.7,12,0.6,0.4,0.09,"Midwest"
